Block,Point,Points_0,Points_1,Points_2,Points_Magnitude,ids,,r0,r1,t0,t1,vol
block_1,10864,18.313,1.575,0,18.3806,796,,,,,,
block_1,10862,18.313,1.51875,0,18.3759,11464,,,,,,
block_1,10856,18.313,1.4625,0,18.3713,2970,,,,,,
block_1,10854,18.313,1.40625,0,18.367,11458,,,,,,
block_1,10768,18.313,1.35,0,18.3627,225,,,,,,
block_1,10766,18.313,1.29375,0,18.3587,11392,,,,,,
block_1,10760,18.313,1.2375,0,18.3548,2952,,,,,,
block_1,10758,18.313,1.18125,0,18.3511,11386,,,,,,
block_1,10736,18.313,1.125,0,18.3476,790,,,,,,
block_1,10734,18.313,1.06875,0,18.3442,11368,,,,,,
block_1,10728,18.313,1.0125,0,18.341,2946,,,,,,
block_1,10726,18.313,0.95625,0,18.338,11362,,,,,,
block_1,4912,18.313,0.9,0,18.3351,38,,,,,,
block_1,4910,18.313,0.84375,0,18.3325,7024,,,,,,
block_1,4904,18.313,0.7875,0,18.33,1848,,,,,,
block_1,4902,18.313,0.73125,0,18.3276,7018,,,,,,
block_1,4880,18.313,0.675,0,18.3255,508,,,,,,
block_1,4878,18.313,0.61875,0,18.3235,7000,,,,,,
block_1,4872,18.313,0.5625,0,18.3217,1842,,,,,,
block_1,4870,18.313,0.50625,0,18.32,6994,,,,,,
block_1,4784,18.313,0.45,0,18.3186,150,,,,,,
block_1,4782,18.313,0.39375,0,18.3173,6928,,,,,,
block_1,4776,18.313,0.3375,0,18.3162,1824,,,,,,
block_1,4774,18.313,0.28125,0,18.3152,6922,,,,,,
block_1,4752,18.313,0.225,0,18.3144,502,,,,,,
block_1,4750,18.313,0.16875,0,18.3138,6904,,,,,,
block_1,4744,18.313,0.1125,0,18.3134,1818,,,,,,
block_1,4742,18.313,0.05625,0,18.3131,6898,,,,,,
block_1,4741,18.313,0,0,18.313,37,,,,,,
block_1,10895,18.2495,1.8,0,18.338,11489,,,,,,
block_1,10893,18.2495,1.74375,0,18.3326,11487,,,,,,
block_1,10887,18.2495,1.6875,0,18.3273,11483,,,,,,
block_1,10885,18.2495,1.63125,0,18.3222,11481,,,,,,
block_1,10863,18.2495,1.575,0,18.3173,11465,,,,,,
block_1,10861,18.2495,1.51875,0,18.3125,11463,,,,,,
block_1,10855,18.2495,1.4625,0,18.308,11459,,,,,,
block_1,10853,18.2495,1.40625,0,18.3036,11457,,,,,,
block_1,10767,18.2495,1.35,0,18.2993,11393,,,,,,
block_1,10765,18.2495,1.29375,0,18.2953,11391,,,,,,
block_1,10759,18.2495,1.2375,0,18.2914,11387,,,,,,
block_1,10757,18.2495,1.18125,0,18.2876,11385,,,,,,
block_1,10735,18.2495,1.125,0,18.2841,11369,,,,,,
block_1,10733,18.2495,1.06875,0,18.2807,11367,,,,,,
block_1,10727,18.2495,1.0125,0,18.2775,11363,,,,,,
block_1,10725,18.2495,0.95625,0,18.2745,11361,,,,,,
block_1,4911,18.2495,0.9,0,18.2716,7025,,,,,,
block_1,4909,18.2495,0.84375,0,18.269,7023,,,,,,
block_1,4903,18.2495,0.7875,0,18.2664,7019,,,,,,
block_1,4901,18.2495,0.73125,0,18.2641,7017,,,,,,
block_1,4879,18.2495,0.675,0,18.2619,7001,,,,,,
block_1,4877,18.2495,0.61875,0,18.2599,6999,,,,,,
block_1,4871,18.2495,0.5625,0,18.2581,6995,,,,,,
block_1,4869,18.2495,0.50625,0,18.2565,6993,,,,,,
block_1,4783,18.2495,0.45,0,18.255,6929,,,,,,
block_1,4781,18.2495,0.39375,0,18.2537,6927,,,,,,
block_1,4775,18.2495,0.3375,0,18.2526,6923,,,,,,
block_1,4773,18.2495,0.28125,0,18.2516,6921,,,,,,
block_1,4751,18.2495,0.225,0,18.2508,6905,,,,,,
block_1,4749,18.2495,0.16875,0,18.2502,6903,,,,,,
block_1,4743,18.2495,0.1125,0,18.2498,6899,,,,,,
block_1,4740,18.2495,0.05625,0,18.2495,6897,,,,,,
block_1,4739,18.2495,0,0,18.2495,6896,,,,,,
block_1,10892,18.1859,1.8,0,18.2747,2977,,,,,,
block_1,10890,18.1859,1.74375,0,18.2693,11485,,,,,,
block_1,10884,18.1859,1.6875,0,18.264,2975,,,,,,
block_1,10882,18.1859,1.63125,0,18.2589,11479,,,,,,
block_1,10860,18.1859,1.575,0,18.2539,2971,,,,,,
block_1,10858,18.1859,1.51875,0,18.2492,11461,,,,,,
block_1,10852,18.1859,1.4625,0,18.2446,2969,,,,,,
block_1,10850,18.1859,1.40625,0,18.2402,11455,,,,,,
block_1,10764,18.1859,1.35,0,18.2359,2953,,,,,,
block_1,10762,18.1859,1.29375,0,18.2318,11389,,,,,,
block_1,10756,18.1859,1.2375,0,18.2279,2951,,,,,,
block_1,10754,18.1859,1.18125,0,18.2242,11383,,,,,,
block_1,10732,18.1859,1.125,0,18.2206,2947,,,,,,
block_1,10730,18.1859,1.06875,0,18.2172,11365,,,,,,
block_1,10724,18.1859,1.0125,0,18.214,2945,,,,,,
block_1,10722,18.1859,0.95625,0,18.211,11359,,,,,,
block_1,4908,18.1859,0.9,0,18.2081,1849,,,,,,
block_1,4906,18.1859,0.84375,0,18.2054,7021,,,,,,
block_1,4900,18.1859,0.7875,0,18.2029,1847,,,,,,
block_1,4898,18.1859,0.73125,0,18.2006,7015,,,,,,
block_1,4876,18.1859,0.675,0,18.1984,1843,,,,,,
block_1,4874,18.1859,0.61875,0,18.1964,6997,,,,,,
block_1,4868,18.1859,0.5625,0,18.1946,1841,,,,,,
block_1,4866,18.1859,0.50625,0,18.1929,6991,,,,,,
block_1,4780,18.1859,0.45,0,18.1914,1825,,,,,,
block_1,4778,18.1859,0.39375,0,18.1901,6925,,,,,,
block_1,4772,18.1859,0.3375,0,18.189,1823,,,,,,
block_1,4770,18.1859,0.28125,0,18.188,6919,,,,,,
block_1,4748,18.1859,0.225,0,18.1873,1819,,,,,,
block_1,4746,18.1859,0.16875,0,18.1867,6901,,,,,,
block_1,4738,18.1859,0.1125,0,18.1862,1817,,,,,,
block_1,4736,18.1859,0.05625,0,18.186,6894,,,,,,
block_1,4735,18.1859,0,0,18.1859,1816,,,,,,
block_1,10891,18.1223,1.8,0,18.2115,11486,,,,,,
block_1,10889,18.1223,1.74375,0,18.206,11484,,,,,,
block_1,10883,18.1223,1.6875,0,18.2007,11480,,,,,,
block_1,10881,18.1223,1.63125,0,18.1956,11478,,,,,,
block_1,10859,18.1223,1.575,0,18.1906,11462,,,,,,
block_1,10857,18.1223,1.51875,0,18.1858,11460,,,,,,
block_1,10851,18.1223,1.4625,0,18.1812,11456,,,,,,
block_1,10849,18.1223,1.40625,0,18.1768,11454,,,,,,
block_1,10763,18.1223,1.35,0,18.1725,11390,,,,,,
block_1,10761,18.1223,1.29375,0,18.1684,11388,,,,,,
block_1,10755,18.1223,1.2375,0,18.1645,11384,,,,,,
block_1,10753,18.1223,1.18125,0,18.1607,11382,,,,,,
block_1,10731,18.1223,1.125,0,18.1572,11366,,,,,,
block_1,10729,18.1223,1.06875,0,18.1538,11364,,,,,,
block_1,10723,18.1223,1.0125,0,18.1505,11360,,,,,,
block_1,10721,18.1223,0.95625,0,18.1475,11358,,,,,,
block_1,4907,18.1223,0.9,0,18.1446,7022,,,,,,
block_1,4905,18.1223,0.84375,0,18.1419,7020,,,,,,
block_1,4899,18.1223,0.7875,0,18.1394,7016,,,,,,
block_1,4897,18.1223,0.73125,0,18.137,7014,,,,,,
block_1,4875,18.1223,0.675,0,18.1348,6998,,,,,,
block_1,4873,18.1223,0.61875,0,18.1328,6996,,,,,,
block_1,4867,18.1223,0.5625,0,18.131,6992,,,,,,
block_1,4865,18.1223,0.50625,0,18.1294,6990,,,,,,
block_1,4779,18.1223,0.45,0,18.1279,6926,,,,,,
block_1,4777,18.1223,0.39375,0,18.1266,6924,,,,,,
block_1,4771,18.1223,0.3375,0,18.1254,6920,,,,,,
block_1,4769,18.1223,0.28125,0,18.1245,6918,,,,,,
block_1,4747,18.1223,0.225,0,18.1237,6902,,,,,,
block_1,4745,18.1223,0.16875,0,18.1231,6900,,,,,,
block_1,4737,18.1223,0.1125,0,18.1226,6895,,,,,,
block_1,4734,18.1223,0.05625,0,18.1224,6893,,,,,,
block_1,4733,18.1223,0,0,18.1223,6892,,,,,,
block_1,10880,18.0587,1.8,0,18.1482,797,,,,,,
block_1,10878,18.0587,1.74375,0,18.1427,11476,,,,,,
block_1,10872,18.0587,1.6875,0,18.1374,2973,,,,,,
block_1,10870,18.0587,1.63125,0,18.1322,11470,,,,,,
block_1,10848,18.0587,1.575,0,18.1272,795,,,,,,
block_1,10846,18.0587,1.51875,0,18.1224,11452,,,,,,
block_1,10840,18.0587,1.4625,0,18.1178,2967,,,,,,
block_1,10838,18.0587,1.40625,0,18.1134,11446,,,,,,
block_1,10752,18.0587,1.35,0,18.1091,791,,,,,,
block_1,10750,18.0587,1.29375,0,18.105,11380,,,,,,
block_1,10744,18.0587,1.2375,0,18.101,2949,,,,,,
block_1,10742,18.0587,1.18125,0,18.0973,11374,,,,,,
block_1,10720,18.0587,1.125,0,18.0937,789,,,,,,
block_1,10718,18.0587,1.06875,0,18.0903,11356,,,,,,
block_1,10712,18.0587,1.0125,0,18.0871,2943,,,,,,
block_1,10710,18.0587,0.95625,0,18.084,11350,,,,,,
block_1,4896,18.0587,0.9,0,18.0811,509,,,,,,
block_1,4894,18.0587,0.84375,0,18.0784,7012,,,,,,
block_1,4888,18.0587,0.7875,0,18.0759,1845,,,,,,
block_1,4886,18.0587,0.73125,0,18.0735,7006,,,,,,
block_1,4864,18.0587,0.675,0,18.0713,507,,,,,,
block_1,4862,18.0587,0.61875,0,18.0693,6988,,,,,,
block_1,4856,18.0587,0.5625,0,18.0675,1839,,,,,,
block_1,4854,18.0587,0.50625,0,18.0658,6982,,,,,,
block_1,4768,18.0587,0.45,0,18.0643,503,,,,,,
block_1,4766,18.0587,0.39375,0,18.063,6916,,,,,,
block_1,4760,18.0587,0.3375,0,18.0618,1821,,,,,,
block_1,4758,18.0587,0.28125,0,18.0609,6910,,,,,,
block_1,4732,18.0587,0.225,0,18.0601,501,,,,,,
block_1,4730,18.0587,0.16875,0,18.0595,6890,,,,,,
block_1,4724,18.0587,0.1125,0,18.059,1814,,,,,,
block_1,4722,18.0587,0.05625,0,18.0588,6884,,,,,,
block_1,4721,18.0587,0,0,18.0587,500,,,,,,
block_1,10879,17.9951,1.8,0,18.0849,11477,,,,,,
block_1,10877,17.9951,1.74375,0,18.0794,11475,,,,,,
block_1,10871,17.9951,1.6875,0,18.0741,11471,,,,,,
block_1,10869,17.9951,1.63125,0,18.0689,11469,,,,,,
block_1,10847,17.9951,1.575,0,18.0639,11453,,,,,,
block_1,10845,17.9951,1.51875,0,18.0591,11451,,,,,,
block_1,10839,17.9951,1.4625,0,18.0544,11447,,,,,,
block_1,10837,17.9951,1.40625,0,18.05,11445,,,,,,
block_1,10751,17.9951,1.35,0,18.0457,11381,,,,,,
block_1,10749,17.9951,1.29375,0,18.0416,11379,,,,,,
block_1,10743,17.9951,1.2375,0,18.0376,11375,,,,,,
block_1,10741,17.9951,1.18125,0,18.0338,11373,,,,,,
block_1,10719,17.9951,1.125,0,18.0302,11357,,,,,,
block_1,10717,17.9951,1.06875,0,18.0268,11355,,,,,,
block_1,10711,17.9951,1.0125,0,18.0236,11351,,,,,,
block_1,10709,17.9951,0.95625,0,18.0205,11349,,,,,,
block_1,4895,17.9951,0.9,0,18.0176,7013,,,,,,
block_1,4893,17.9951,0.84375,0,18.0149,7011,,,,,,
block_1,4887,17.9951,0.7875,0,18.0123,7007,,,,,,
block_1,4885,17.9951,0.73125,0,18.01,7005,,,,,,
block_1,4863,17.9951,0.675,0,18.0078,6989,,,,,,
block_1,4861,17.9951,0.61875,0,18.0057,6987,,,,,,
block_1,4855,17.9951,0.5625,0,18.0039,6983,,,,,,
block_1,4853,17.9951,0.50625,0,18.0022,6981,,,,,,
block_1,4767,17.9951,0.45,0,18.0007,6917,,,,,,
block_1,4765,17.9951,0.39375,0,17.9994,6915,,,,,,
block_1,4759,17.9951,0.3375,0,17.9983,6911,,,,,,
block_1,4757,17.9951,0.28125,0,17.9973,6909,,,,,,
block_1,4731,17.9951,0.225,0,17.9965,6891,,,,,,
block_1,4729,17.9951,0.16875,0,17.9959,6889,,,,,,
block_1,4723,17.9951,0.1125,0,17.9955,6885,,,,,,
block_1,4720,17.9951,0.05625,0,17.9952,6883,,,,,,
block_1,4719,17.9951,0,0,17.9951,6882,,,,,,
block_1,10876,17.9315,1.8,0,18.0216,2974,,,,,,
block_1,10874,17.9315,1.74375,0,18.0161,11473,,,,,,
block_1,10868,17.9315,1.6875,0,18.0108,2972,,,,,,
block_1,10866,17.9315,1.63125,0,18.0056,11467,,,,,,
block_1,10844,17.9315,1.575,0,18.0006,2968,,,,,,
block_1,10842,17.9315,1.51875,0,17.9957,11449,,,,,,
block_1,10836,17.9315,1.4625,0,17.9911,2966,,,,,,
block_1,10834,17.9315,1.40625,0,17.9866,11443,,,,,,
block_1,10748,17.9315,1.35,0,17.9823,2950,,,,,,
block_1,10746,17.9315,1.29375,0,17.9781,11377,,,,,,
block_1,10740,17.9315,1.2375,0,17.9742,2948,,,,,,
block_1,10738,17.9315,1.18125,0,17.9704,11371,,,,,,
block_1,10716,17.9315,1.125,0,17.9668,2944,,,,,,
block_1,10714,17.9315,1.06875,0,17.9633,11353,,,,,,
block_1,10708,17.9315,1.0125,0,17.9601,2942,,,,,,
block_1,10706,17.9315,0.95625,0,17.957,11347,,,,,,
block_1,4892,17.9315,0.9,0,17.9541,1846,,,,,,
block_1,4890,17.9315,0.84375,0,17.9514,7009,,,,,,
block_1,4884,17.9315,0.7875,0,17.9488,1844,,,,,,
block_1,4882,17.9315,0.73125,0,17.9464,7003,,,,,,
block_1,4860,17.9315,0.675,0,17.9442,1840,,,,,,
block_1,4858,17.9315,0.61875,0,17.9422,6985,,,,,,
block_1,4852,17.9315,0.5625,0,17.9403,1838,,,,,,
block_1,4850,17.9315,0.50625,0,17.9387,6979,,,,,,
block_1,4764,17.9315,0.45,0,17.9372,1822,,,,,,
block_1,4762,17.9315,0.39375,0,17.9358,6913,,,,,,
block_1,4756,17.9315,0.3375,0,17.9347,1820,,,,,,
block_1,4754,17.9315,0.28125,0,17.9337,6907,,,,,,
block_1,4728,17.9315,0.225,0,17.9329,1815,,,,,,
block_1,4726,17.9315,0.16875,0,17.9323,6887,,,,,,
block_1,4718,17.9315,0.1125,0,17.9319,1813,,,,,,
block_1,4716,17.9315,0.05625,0,17.9316,6880,,,,,,
block_1,4715,17.9315,0,0,17.9315,1812,,,,,,
block_1,10875,17.8679,1.8,0,17.9584,11474,,,,,,
block_1,10873,17.8679,1.74375,0,17.9528,11472,,,,,,
block_1,10867,17.8679,1.6875,0,17.9474,11468,,,,,,
block_1,10865,17.8679,1.63125,0,17.9422,11466,,,,,,
block_1,10843,17.8679,1.575,0,17.9372,11450,,,,,,
block_1,10841,17.8679,1.51875,0,17.9324,11448,,,,,,
block_1,10835,17.8679,1.4625,0,17.9277,11444,,,,,,
block_1,10833,17.8679,1.40625,0,17.9232,11442,,,,,,
block_1,10747,17.8679,1.35,0,17.9189,11378,,,,,,
block_1,10745,17.8679,1.29375,0,17.9147,11376,,,,,,
block_1,10739,17.8679,1.2375,0,17.9107,11372,,,,,,
block_1,10737,17.8679,1.18125,0,17.9069,11370,,,,,,
block_1,10715,17.8679,1.125,0,17.9033,11354,,,,,,
block_1,10713,17.8679,1.06875,0,17.8999,11352,,,,,,
block_1,10707,17.8679,1.0125,0,17.8966,11348,,,,,,
block_1,10705,17.8679,0.95625,0,17.8935,11346,,,,,,
block_1,4891,17.8679,0.9,0,17.8906,7010,,,,,,
block_1,4889,17.8679,0.84375,0,17.8878,7008,,,,,,
block_1,4883,17.8679,0.7875,0,17.8853,7004,,,,,,
block_1,4881,17.8679,0.73125,0,17.8829,7002,,,,,,
block_1,4859,17.8679,0.675,0,17.8807,6986,,,,,,
block_1,4857,17.8679,0.61875,0,17.8786,6984,,,,,,
block_1,4851,17.8679,0.5625,0,17.8768,6980,,,,,,
block_1,4849,17.8679,0.50625,0,17.8751,6978,,,,,,
block_1,4763,17.8679,0.45,0,17.8736,6914,,,,,,
block_1,4761,17.8679,0.39375,0,17.8723,6912,,,,,,
block_1,4755,17.8679,0.3375,0,17.8711,6908,,,,,,
block_1,4753,17.8679,0.28125,0,17.8701,6906,,,,,,
block_1,4727,17.8679,0.225,0,17.8694,6888,,,,,,
block_1,4725,17.8679,0.16875,0,17.8687,6886,,,,,,
block_1,4717,17.8679,0.1125,0,17.8683,6881,,,,,,
block_1,4714,17.8679,0.05625,0,17.868,6879,,,,,,
block_1,4713,17.8679,0,0,17.8679,6878,,,,,,
block_1,10832,17.8043,1.8,0,17.8951,226,,,,,,
block_1,10830,17.8043,1.74375,0,17.8895,11440,,,,,,
block_1,10824,17.8043,1.6875,0,17.8841,2964,,,,,,
block_1,10822,17.8043,1.63125,0,17.8789,11434,,,,,,
block_1,10800,17.8043,1.575,0,17.8739,793,,,,,,
block_1,10798,17.8043,1.51875,0,17.869,11416,,,,,,
block_1,10792,17.8043,1.4625,0,17.8643,2958,,,,,,
block_1,10790,17.8043,1.40625,0,17.8598,11410,,,,,,
block_1,10704,17.8043,1.35,0,17.8555,224,,,,,,
block_1,10702,17.8043,1.29375,0,17.8513,11344,,,,,,
block_1,10696,17.8043,1.2375,0,17.8473,2940,,,,,,
block_1,10694,17.8043,1.18125,0,17.8435,11338,,,,,,
block_1,10672,17.8043,1.125,0,17.8399,787,,,,,,
block_1,10670,17.8043,1.06875,0,17.8364,11320,,,,,,
block_1,10664,17.8043,1.0125,0,17.8331,2934,,,,,,
block_1,10662,17.8043,0.95625,0,17.83,11314,,,,,,
block_1,4848,17.8043,0.9,0,17.8271,151,,,,,,
block_1,4846,17.8043,0.84375,0,17.8243,6976,,,,,,
block_1,4840,17.8043,0.7875,0,17.8218,1836,,,,,,
block_1,4838,17.8043,0.73125,0,17.8194,6970,,,,,,
block_1,4816,17.8043,0.675,0,17.8171,505,,,,,,
block_1,4814,17.8043,0.61875,0,17.8151,6952,,,,,,
block_1,4808,17.8043,0.5625,0,17.8132,1830,,,,,,
block_1,4806,17.8043,0.50625,0,17.8115,6946,,,,,,
block_1,4712,17.8043,0.45,0,17.81,149,,,,,,
block_1,4710,17.8043,0.39375,0,17.8087,6876,,,,,,
block_1,4704,17.8043,0.3375,0,17.8075,1810,,,,,,
block_1,4702,17.8043,0.28125,0,17.8066,6870,,,,,,
block_1,4680,17.8043,0.225,0,17.8058,498,,,,,,
block_1,4678,17.8043,0.16875,0,17.8051,6852,,,,,,
block_1,4672,17.8043,0.1125,0,17.8047,1804,,,,,,
block_1,4670,17.8043,0.05625,0,17.8044,6846,,,,,,
block_1,4669,17.8043,0,0,17.8043,148,,,,,,
block_1,10831,17.7408,1.8,0,17.8318,11441,,,,,,
block_1,10829,17.7408,1.74375,0,17.8263,11439,,,,,,
block_1,10823,17.7408,1.6875,0,17.8208,11435,,,,,,
block_1,10821,17.7408,1.63125,0,17.8156,11433,,,,,,
block_1,10799,17.7408,1.575,0,17.8105,11417,,,,,,
block_1,10797,17.7408,1.51875,0,17.8057,11415,,,,,,
block_1,10791,17.7408,1.4625,0,17.8009,11411,,,,,,
block_1,10789,17.7408,1.40625,0,17.7964,11409,,,,,,
block_1,10703,17.7408,1.35,0,17.7921,11345,,,,,,
block_1,10701,17.7408,1.29375,0,17.7879,11343,,,,,,
block_1,10695,17.7408,1.2375,0,17.7839,11339,,,,,,
block_1,10693,17.7408,1.18125,0,17.78,11337,,,,,,
block_1,10671,17.7408,1.125,0,17.7764,11321,,,,,,
block_1,10669,17.7408,1.06875,0,17.7729,11319,,,,,,
block_1,10663,17.7408,1.0125,0,17.7696,11315,,,,,,
block_1,10661,17.7408,0.95625,0,17.7665,11313,,,,,,
block_1,4847,17.7408,0.9,0,17.7636,6977,,,,,,
block_1,4845,17.7408,0.84375,0,17.7608,6975,,,,,,
block_1,4839,17.7408,0.7875,0,17.7582,6971,,,,,,
block_1,4837,17.7408,0.73125,0,17.7558,6969,,,,,,
block_1,4815,17.7408,0.675,0,17.7536,6953,,,,,,
block_1,4813,17.7408,0.61875,0,17.7515,6951,,,,,,
block_1,4807,17.7408,0.5625,0,17.7497,6947,,,,,,
block_1,4805,17.7408,0.50625,0,17.748,6945,,,,,,
block_1,4711,17.7408,0.45,0,17.7465,6877,,,,,,
block_1,4709,17.7408,0.39375,0,17.7451,6875,,,,,,
block_1,4703,17.7408,0.3375,0,17.744,6871,,,,,,
block_1,4701,17.7408,0.28125,0,17.743,6869,,,,,,
block_1,4679,17.7408,0.225,0,17.7422,6853,,,,,,
block_1,4677,17.7408,0.16875,0,17.7416,6851,,,,,,
block_1,4671,17.7408,0.1125,0,17.7411,6847,,,,,,
block_1,4668,17.7408,0.05625,0,17.7409,6845,,,,,,
block_1,4667,17.7408,0,0,17.7408,6844,,,,,,
block_1,10828,17.6772,1.8,0,17.7686,2965,,,,,,
block_1,10826,17.6772,1.74375,0,17.763,11437,,,,,,
block_1,10820,17.6772,1.6875,0,17.7575,2963,,,,,,
block_1,10818,17.6772,1.63125,0,17.7523,11431,,,,,,
block_1,10796,17.6772,1.575,0,17.7472,2959,,,,,,
block_1,10794,17.6772,1.51875,0,17.7423,11413,,,,,,
block_1,10788,17.6772,1.4625,0,17.7376,2957,,,,,,
block_1,10786,17.6772,1.40625,0,17.733,11407,,,,,,
block_1,10700,17.6772,1.35,0,17.7286,2941,,,,,,
block_1,10698,17.6772,1.29375,0,17.7245,11341,,,,,,
block_1,10692,17.6772,1.2375,0,17.7204,2939,,,,,,
block_1,10690,17.6772,1.18125,0,17.7166,11335,,,,,,
block_1,10668,17.6772,1.125,0,17.7129,2935,,,,,,
block_1,10666,17.6772,1.06875,0,17.7095,11317,,,,,,
block_1,10660,17.6772,1.0125,0,17.7061,2933,,,,,,
block_1,10658,17.6772,0.95625,0,17.703,11311,,,,,,
block_1,4844,17.6772,0.9,0,17.7001,1837,,,,,,
block_1,4842,17.6772,0.84375,0,17.6973,6973,,,,,,
block_1,4836,17.6772,0.7875,0,17.6947,1835,,,,,,
block_1,4834,17.6772,0.73125,0,17.6923,6967,,,,,,
block_1,4812,17.6772,0.675,0,17.6901,1831,,,,,,
block_1,4810,17.6772,0.61875,0,17.688,6949,,,,,,
block_1,4804,17.6772,0.5625,0,17.6861,1829,,,,,,
block_1,4802,17.6772,0.50625,0,17.6844,6943,,,,,,
block_1,4708,17.6772,0.45,0,17.6829,1811,,,,,,
block_1,4706,17.6772,0.39375,0,17.6816,6873,,,,,,
block_1,4700,17.6772,0.3375,0,17.6804,1809,,,,,,
block_1,4698,17.6772,0.28125,0,17.6794,6867,,,,,,
block_1,4676,17.6772,0.225,0,17.6786,1805,,,,,,
block_1,4674,17.6772,0.16875,0,17.678,6849,,,,,,
block_1,4666,17.6772,0.1125,0,17.6775,1803,,,,,,
block_1,4664,17.6772,0.05625,0,17.6773,6842,,,,,,
block_1,4663,17.6772,0,0,17.6772,1802,,,,,,
block_1,10827,17.6136,1.8,0,17.7053,11438,,,,,,
block_1,10825,17.6136,1.74375,0,17.6997,11436,,,,,,
block_1,10819,17.6136,1.6875,0,17.6942,11432,,,,,,
block_1,10817,17.6136,1.63125,0,17.689,11430,,,,,,
block_1,10795,17.6136,1.575,0,17.6839,11414,,,,,,
block_1,10793,17.6136,1.51875,0,17.6789,11412,,,,,,
block_1,10787,17.6136,1.4625,0,17.6742,11408,,,,,,
block_1,10785,17.6136,1.40625,0,17.6696,11406,,,,,,
block_1,10699,17.6136,1.35,0,17.6652,11342,,,,,,
block_1,10697,17.6136,1.29375,0,17.661,11340,,,,,,
block_1,10691,17.6136,1.2375,0,17.657,11336,,,,,,
block_1,10689,17.6136,1.18125,0,17.6532,11334,,,,,,
block_1,10667,17.6136,1.125,0,17.6495,11318,,,,,,
block_1,10665,17.6136,1.06875,0,17.646,11316,,,,,,
block_1,10659,17.6136,1.0125,0,17.6427,11312,,,,,,
block_1,10657,17.6136,0.95625,0,17.6395,11310,,,,,,
block_1,4843,17.6136,0.9,0,17.6366,6974,,,,,,
block_1,4841,17.6136,0.84375,0,17.6338,6972,,,,,,
block_1,4835,17.6136,0.7875,0,17.6312,6968,,,,,,
block_1,4833,17.6136,0.73125,0,17.6288,6966,,,,,,
block_1,4811,17.6136,0.675,0,17.6265,6950,,,,,,
block_1,4809,17.6136,0.61875,0,17.6245,6948,,,,,,
block_1,4803,17.6136,0.5625,0,17.6226,6944,,,,,,
block_1,4801,17.6136,0.50625,0,17.6209,6942,,,,,,
block_1,4707,17.6136,0.45,0,17.6193,6874,,,,,,
block_1,4705,17.6136,0.39375,0,17.618,6872,,,,,,
block_1,4699,17.6136,0.3375,0,17.6168,6868,,,,,,
block_1,4697,17.6136,0.28125,0,17.6158,6866,,,,,,
block_1,4675,17.6136,0.225,0,17.615,6850,,,,,,
block_1,4673,17.6136,0.16875,0,17.6144,6848,,,,,,
block_1,4665,17.6136,0.1125,0,17.6139,6843,,,,,,
block_1,4662,17.6136,0.05625,0,17.6137,6841,,,,,,
block_1,4661,17.6136,0,0,17.6136,6840,,,,,,
block_1,10816,17.55,1.8,0,17.6421,794,,,,,,
block_1,10814,17.55,1.74375,0,17.6364,11428,,,,,,
block_1,10808,17.55,1.6875,0,17.6309,2961,,,,,,
block_1,10806,17.55,1.63125,0,17.6256,11422,,,,,,
block_1,10784,17.55,1.575,0,17.6205,792,,,,,,
block_1,10782,17.55,1.51875,0,17.6156,11404,,,,,,
block_1,10776,17.55,1.4625,0,17.6108,2955,,,,,,
block_1,10774,17.55,1.40625,0,17.6062,11398,,,,,,
block_1,10688,17.55,1.35,0,17.6018,788,,,,,,
block_1,10686,17.55,1.29375,0,17.5976,11332,,,,,,
block_1,10680,17.55,1.2375,0,17.5936,2937,,,,,,
block_1,10678,17.55,1.18125,0,17.5897,11326,,,,,,
block_1,10656,17.55,1.125,0,17.586,786,,,,,,
block_1,10654,17.55,1.06875,0,17.5825,11308,,,,,,
block_1,10648,17.55,1.0125,0,17.5792,2931,,,,,,
block_1,10646,17.55,0.95625,0,17.576,11302,,,,,,
block_1,4832,17.55,0.9,0,17.5731,506,,,,,,
block_1,4830,17.55,0.84375,0,17.5703,6964,,,,,,
block_1,4824,17.55,0.7875,0,17.5677,1833,,,,,,
block_1,4822,17.55,0.73125,0,17.5652,6958,,,,,,
block_1,4800,17.55,0.675,0,17.563,504,,,,,,
block_1,4798,17.55,0.61875,0,17.5609,6940,,,,,,
block_1,4792,17.55,0.5625,0,17.559,1827,,,,,,
block_1,4790,17.55,0.50625,0,17.5573,6934,,,,,,
block_1,4696,17.55,0.45,0,17.5558,499,,,,,,
block_1,4694,17.55,0.39375,0,17.5544,6864,,,,,,
block_1,4688,17.55,0.3375,0,17.5532,1807,,,,,,
block_1,4686,17.55,0.28125,0,17.5523,6858,,,,,,
block_1,4660,17.55,0.225,0,17.5514,497,,,,,,
block_1,4658,17.55,0.16875,0,17.5508,6838,,,,,,
block_1,4652,17.55,0.1125,0,17.5504,1800,,,,,,
block_1,4650,17.55,0.05625,0,17.5501,6832,,,,,,
block_1,4649,17.55,0,0,17.55,496,,,,,,
block_1,10815,17.4864,1.8,0,17.5788,11429,,,,,,
block_1,10813,17.4864,1.74375,0,17.5731,11427,,,,,,
block_1,10807,17.4864,1.6875,0,17.5676,11423,,,,,,
block_1,10805,17.4864,1.63125,0,17.5623,11421,,,,,,
block_1,10783,17.4864,1.575,0,17.5572,11405,,,,,,
block_1,10781,17.4864,1.51875,0,17.5522,11403,,,,,,
